#     WAVENUMBER        TRANSMISSION
   5764.14152116      0.99798354
   5764.15570557      0.99762720
   5764.16988993      0.99696314
   5764.18407428      0.99580293
   5764.19825870      0.99499969
   5764.21244305      0.99485848
   5764.22662741      0.99522596
   5764.24081182      0.99622950
   5764.25499618      0.99709802
   5764.26918054      0.99742920
   5764.28336495      0.99752647
   5764.29754931      0.99749642
   5764.31173366      0.99737201
   5764.32591808      0.99715800
   5764.34010243      0.99683891
   5764.35428679      0.99638016
   5764.36847121      0.99571920
   5764.38265556      0.99474268
   5764.39683998      0.99324636
   5764.41102433      0.99085369
   5764.42520869      0.98681593
   5764.43939310      0.97944623
   5764.45357746      0.96812324
   5764.46776181      0.96186568
   5764.48194623      0.96176048
   5764.49613059      0.96699554
   5764.51031494      0.97809148
   5764.52449936      0.98641441
   5764.53868371      0.99023534
   5764.55286807      0.99195879
   5764.56705248      0.99220283
   5764.58123684      0.99179802
   5764.59542125      0.99195557
   5764.60960561      0.99253858
   5764.62379003      0.99365015
   5764.63797438      0.99488373
   5764.65215874      0.99509598
   5764.66634309      0.99520870
   5764.68052745      0.99552935
   5764.69471192      0.99608320
   5764.70889628      0.99697259
   5764.72308064      0.99763243
   5764.73726499      0.99796384
   5764.75144935      0.99816190
   5764.76563370      0.99829335
   5764.77981818      0.99838581
   5764.79400253      0.99845290
   5764.80818689      0.99850164
   5764.82237124      0.99853562
   5764.83655560      0.99855687
   5764.85073996      0.99856558
   5764.86492443      0.99856052
   5764.87910879      0.99853824
   5764.89329314      0.99849147
   5764.90747750      0.99840565
   5764.92166185      0.99825051
   5764.93584633      0.99795896
   5764.95003068      0.99739368
   5764.96421504      0.99678957
   5764.97839940      0.99643459
   5764.99258375      0.99616851
   5765.00676811      0.99630840
   5765.02095258      0.99673788
   5765.03513694      0.99701362
   5765.04932129      0.99728371
   5765.06350565      0.99731358
   5765.07769001      0.99682824
   5765.09187436      0.99606269
   5765.10605884      0.99571087
   5765.12024319      0.99565586
   5765.13442755      0.99587443
   5765.14861190      0.99615905
   5765.16279626      0.99562828
   5765.17698073      0.99448559
   5765.19116509      0.99297039
   5765.20534945      0.99172422
   5765.21953380      0.99171870
   5765.23371816      0.99256328
   5765.24790251      0.99387569
   5765.26208699      0.99506943
   5765.27627134      0.99573037
   5765.29045570      0.99618786
   5765.30464005      0.99669196
   5765.31882441      0.99739811
   5765.33300889      0.99795228
   5765.34719324      0.99823705
   5765.36137760      0.99840190
   5765.37556195      0.99850393
   5765.38974631      0.99856824
   5765.40393066      0.99860714
   5765.41811514      0.99862721
   5765.43229949      0.99863152
   5765.44648385      0.99862061
   5765.46066821      0.99859340
   5765.47485256      0.99854639
   5765.48903692      0.99847289
   5765.50322139      0.99836116
   5765.51740575      0.99818949
   5765.53159010      0.99791626
   5765.54577446      0.99746032
   5765.55995882      0.99665165
   5765.57414329      0.99508720
   5765.58832765      0.99259055
   5765.60251200      0.99123982
   5765.61669636      0.99122998
   5765.63088083      0.99237639
   5765.64506507      0.99484123
   5765.65924954      0.99664571
   5765.67343378      0.99746056
   5765.68761826      0.99788852
   5765.70180273      0.99813394
   5765.71598697      0.99828092
   5765.73017144      0.99836963
   5765.74435568      0.99842024
   5765.75854015      0.99844369
   5765.77272463      0.99844599
   5765.78690886      0.99842987
   5765.80109334      0.99839657
   5765.81527758      0.99834539
   5765.82946205      0.99827397
   5765.84364629      0.99817880
   5765.85783076      0.99805325
   5765.87201524      0.99788799
   5765.88619947      0.99766902
   5765.90038395      0.99737392
   5765.91456819      0.99696841
   5765.92875266      0.99639482
   5765.94293714      0.99555292
   5765.95712137      0.99426271
   5765.97130585      0.99219161
   5765.98549008      0.98867553
   5765.99967456      0.98220154
   5766.01385903      0.97277500
   5766.02804327      0.96808945
   5766.04222775      0.96840100
   5766.05641198      0.97328355
   5766.07059646      0.98284191
   5766.08478069      0.98956441
   5766.09896517      0.99285789
   5766.11314964      0.99472569
   5766.12733388      0.99587996
   5766.14151835      0.99663771
   5766.15570259      0.99715944
   5766.16988707      0.99753336
   5766.18407154      0.99781026
   5766.19825578      0.99801990
   5766.21244025      0.99818219
   5766.22662449      0.99831035
   5766.24080896      0.99841282
   5766.25499344      0.99849613
   5766.26917768      0.99856462
   5766.28336215      0.99862113
   5766.29754639      0.99866807
   5766.31173086      0.99870716
   5766.32591510      0.99873977
   5766.34009957      0.99876684
   5766.35428405      0.99878901
   5766.36846828      0.99880689
   5766.38265276      0.99882071
   5766.39683700      0.99883060
   5766.41102147      0.99883656
   5766.42520595      0.99883827
   5766.43939018      0.99883502
   5766.45357466      0.99882562
   5766.46775889      0.99880797
   5766.48194337      0.99877828
   5766.49612784      0.99872946
   5766.51031208      0.99864743
   5766.52449656      0.99850275
   5766.53868079      0.99822576
   5766.55286527      0.99775138
   5766.56704950      0.99743882
   5766.58123398      0.99736617
   5766.59541845      0.99747408
   5766.60960269      0.99779633
   5766.62378716      0.99797238
   5766.63797140      0.99783108
   5766.65215588      0.99736955
   5766.66634035      0.99644933
   5766.68052459      0.99561873
   5766.69470906      0.99504120
   5766.70889330      0.99450340
   5766.72307777      0.99477683
   5766.73726225      0.99546337
   5766.75144649      0.99612819
   5766.76563096      0.99707258
   5766.77981520      0.99775634
   5766.79399967      0.99803418
   5766.80818391      0.99811878
   5766.82236838      0.99806642
   5766.83655286      0.99786356
   5766.85073709      0.99742884
   5766.86492157      0.99654660
   5766.87910581      0.99542500
   5766.89329028      0.99498258
   5766.90747476      0.99509052
   5766.92165899      0.99576145
   5766.93584347      0.99682593
   5766.95002770      0.99726605
   5766.96421218      0.99706978
   5766.97839665      0.99666849
   5766.99258089      0.99661109
   5767.00676537      0.99681684
   5767.02099609      0.99735197
   5767.03518047      0.99805985
   5767.04936485      0.99843012
   5767.06354922      0.99861336
   5767.07773360      0.99871940
   5767.09191798      0.99878607
   5767.10610235      0.99883031
   5767.12028673      0.99886061
   5767.13447111      0.99888151
   5767.14865549      0.99889572
   5767.16283986      0.99890483
   5767.17702425      0.99890987
   5767.19120862      0.99891155
   5767.20539299      0.99891017
   5767.21957737      0.99890585
   5767.23376174      0.99889865
   5767.24794613      0.99888849
   5767.26213050      0.99887511
   5767.27631488      0.99885817
   5767.29049927      0.99883715
   5767.30468363      0.99881113
   5767.31886801      0.99877902
   5767.33305240      0.99873940
   5767.34723675      0.99869002
   5767.36142114      0.99862775
   5767.37560552      0.99854801
   5767.38978988      0.99844390
   5767.40397426      0.99830439
   5767.41815865      0.99811149
   5767.43234304      0.99783348
   5767.44652739      0.99741147
   5767.46071178      0.99673143
   5767.47489616      0.99555698
   5767.48908052      0.99333302
   5767.50326490      0.99010788
   5767.51744929      0.98830346
   5767.53163368      0.98766448
   5767.54581803      0.98776942
   5767.56000245      0.98921672
   5767.57418680      0.99061238
   5767.58837116      0.99170241
   5767.60255557      0.99322377
   5767.61673993      0.99486791
   5767.63092428      0.99545370
   5767.64510870      0.99522012
   5767.65929306      0.99410015
   5767.67347741      0.99151234
   5767.68766183      0.98887692
   5767.70184618      0.98816727
   5767.71603054      0.98883671
   5767.73021495      0.99115398
   5767.74439931      0.99396474
   5767.75858366      0.99497736
   5767.77276808      0.99516975
   5767.78695244      0.99509521
   5767.80113685      0.99467018
   5767.81532121      0.99360126
   5767.82950556      0.99123551
   5767.84368998      0.98955479
   5767.85787433      0.98937228
   5767.87205869      0.99032852
   5767.88624310      0.99270517
   5767.90042746      0.99435404
   5767.91461182      0.99444895
   5767.92879623      0.99428902
   5767.94298059      0.99426061
   5767.95716494      0.99483660
   5767.97134936      0.99588088
   5767.98553371      0.99682177
   5767.99971813      0.99762808
   5768.01390249      0.99807806
   5768.02808690      0.99833626
   5768.04227126      0.99850238
   5768.05645561      0.99861718
   5768.07063997      0.99870045
   5768.08482432      0.99876327
   5768.09900880      0.99881207
   5768.11319315      0.99885092
   5768.12737751      0.99888243
   5768.14156187      0.99890837
   5768.15574622      0.99892999
   5768.16993058      0.99894814
   5768.18411505      0.99896357
   5768.19829941      0.99897677
   5768.21248376      0.99898810
   5768.22666812      0.99899786
   5768.24085248      0.99900626
   5768.25503683      0.99901345
   5768.26922131      0.99901966
   5768.28340566      0.99902492
   5768.29759002      0.99902937
   5768.31177437      0.99903303
   5768.32595873      0.99903596
   5768.34014320      0.99903821
   5768.35432756      0.99903975
   5768.36851192      0.99904065
   5768.38269627      0.99904090
   5768.39688063      0.99904050
   5768.41106498      0.99903949
   5768.42524946      0.99903779
   5768.43943381      0.99903533
   5768.45361817      0.99903205
   5768.46780252      0.99902784
   5768.48198688      0.99902258
   5768.49617124      0.99901617
   5768.51035571      0.99900850
   5768.52454007      0.99899932
   5768.53872442      0.99898834
   5768.55290878      0.99897521
   5768.56709313      0.99895936
   5768.58127761      0.99894016
   5768.59546196      0.99891683
   5768.60964632      0.99888813
   5768.62383068      0.99885253
   5768.63801503      0.99880765
   5768.65219939      0.99875006
   5768.66638386      0.99867487
   5768.68056822      0.99857427
   5768.69475257      0.99843607
   5768.70893693      0.99823977
   5768.72312129      0.99794897
   5768.73730576      0.99749672
   5768.75149012      0.99675556
   5768.76567447      0.99546178
   5768.77985883      0.99301721
   5768.79404318      0.99007401
   5768.80822754      0.98899578
   5768.82241201      0.98941778
   5768.83659637      0.99143971
   5768.85078073      0.99459746
   5768.86496508      0.99641694
   5768.87914944      0.99731806
   5768.89333379      0.99783385
   5768.90751827      0.99815320
   5768.92170262      0.99836229
   5768.93588698      0.99850536
   5768.95007133      0.99860624
   5768.96425569      0.99867885
   5768.97844017      0.99873149
   5768.99262452      0.99876954
   5769.00680888      0.99879660
   5769.02099323      0.99881485
   5769.03517771      0.99882566
   5769.04936194      0.99882993
   5769.06354642      0.99882801
   5769.07773066      0.99881974
   5769.09191513      0.99880470
   5769.10609961      0.99878177
   5769.12028384      0.99874916
   5769.13446832      0.99870401
   5769.14865255      0.99864164
   5769.16283703      0.99855420
   5769.17702150      0.99842774
   5769.19120574      0.99823587
   5769.20539021      0.99792546
   5769.21957445      0.99738567
   5769.23375893      0.99673612
   5769.24794316      0.99621428
   5769.26212764      0.99563162
   5769.27631211      0.99479722
   5769.29049635      0.99377043
   5769.30468082      0.99228827
   5769.31886506      0.99021337
   5769.33304954      0.98830917
   5769.34723401      0.98819951
   5769.36141825      0.98933172
