KIC_ID,2MASS_ID,ES_AST,ES_SP,CAT,LOGG_SEIS,SIG_LOGG_SEIS,dlogg,NUMAX_WTCOR,SIG_NUM_WTCOR,TEFF_FIT,TEFF_COR,TEFF_COR_ERR,LOGG_FIT,LOGG_COR,LOGG_COR_ERR,FE_H_ADOP_FIT,FE_H_ADOP_COR,FE_H_ADOP_COR_ERR,ALP_FE_ADOP_FIT,ALP_FE_ADOP_COR,ALP_FE_ADOP_COR_ERR,FE_H_RAW,C_M_RAW,N_M_RAW,C_N_RAW,Delta_T
10318430,2M18433372+4728497,1,1,1,3.102353207,0.008766749,0.089665007,153.686,0.0179,4951.5,5017.2603,97.55727,3.1067,3.0126882,0.07753799,-0.69673,-0.69629157,0.009699753,0.26222,0.228729,0.010762045,-0.69673,0.011562,0.16433,-0.152768,-193.2299846
9074137,2M18583457+4527361,1,1,1,3.102427594,0.00464083,-0.000726106,155.8225,0.0044,4818.3,4872.4624,95.869446,3.2691,3.1031537,0.061211143,-0.063707,-0.06326855,0.008007529,0.053789,0.020298,0.008005467,-0.06636,0.0055828,0.22034,-0.2147572,-125.2667456
3645589,2M19254511+3845510,1,1,1,3.102816736,0.004162946,0.004884436,157.4445,0.0044,4728,4781.173,82.17896,3.2977,3.0979323,0.05737668,0.20467,0.20510845,0.005691208,0.0054218,-0.0280692,0.005749163,0.20467,0.055148,0.24032,-0.185172,-93.16760598
5113441,2M19415064+4016010,1,2,1,3.103053216,0.004998702,0.213504916,154.6067,0.0048,4908.5,4944.733,104.59961,3.2465,2.8895483,0.04583953,0.11075,0.11118845,0.008807233,0.039916,0.006425001,0.008323353,0.11075,-0.023275,0.26363,-0.286905,33.37611209
10202184,2M19181265+4715313,1,1,1,3.103232103,0.0077209,-0.003245597,157.2033,0.0155,4751.6,4819.059,86.695946,3.256,3.1064777,0.064420514,-0.1936,-0.19316155,0.007007245,0.17475,0.141259,0.007400265,-0.19483,0.14319,0.098929,0.044261,-160.6519131
8235144,2M19295453+4408049,1,1,1,3.103442716,0.007886738,0.028626016,158.2416,0.0155,4694,4748.72,92.5809,3.2833,3.0748167,0.053689677,0.26081,0.26124844,0.007075288,0.010733,-0.022758,0.006709406,0.26081,-0.041714,0.28346,-0.325174,-141.7648402
3758505,2M19372862+3849032,1,2,1,3.103492086,0.004638824,0.062934186,153.0514,0.0042,5018.9,5049.999,100.21023,3.3652,3.0405579,0.051340725,-0.068962,-0.06852355,0.008455717,0.027973,-0.005518001,0.008417086,-0.068962,0.032121,0.17949,-0.147369,40.1581169
10537820,2M19320184+4742452,1,1,1,3.103753121,0.004244252,0.041298921,157.4268,0.0044,4749.5,4808.9565,84.71211,3.2393,3.0624542,0.061037738,-0.0007081,-0.00026965,0.006350845,0.058077,0.024586,0.00656478,-0.0007081,-0.014171,0.093654,-0.107825,-112.1783042
6115458,2M19165520+4129566,1,2,1,3.103925943,0.006129188,-0.019048957,150.1869,0.0105,5222.6,5237.043,100.35545,3.4255,3.1229749,0.062997915,-0.23252,-0.23208155,0.008919662,0.035219,0.001727998,0.009093917,-0.23252,0.12019,0.2249,-0.10471,145.8104838
7903173,2M19431187+4339204,1,1,1,3.104118954,0.007194959,-0.006364446,154.9692,0.014,4909.6,4955.697,90.108215,3.2685,3.1104834,0.06550571,-0.12297,-0.12253155,0.007126317,0.022686,-0.010805,0.007437594,-0.12297,-0.032429,0.1588,-0.191229,-57.77351017
9589369,2M19293029+4614505,1,2,1,3.104154518,0.005226545,0.140262318,152.8456,0.007,5047.8,5076.988,100.56004,3.3064,2.9638922,0.052981976,-0.10274,-0.102301545,0.008580803,0.017575,-0.015916001,0.00858133,-0.1078,-0.050866,0.14882,-0.199686,69.5372721
9775302,2M19351589+4633548,1,1,1,3.104414546,0.004437017,-0.032416754,153.9747,0.0044,4980,5020.3535,93.48712,3.2858,3.1368313,0.06743115,-0.17981,-0.17937155,0.007691312,0.02835,-0.005141001,0.008009309,-0.18131,-0.023696,0.10224,-0.125936,-5.920801508
7581822,2M18420846+4315092,1,1,1,3.10449306,0.00794735,0.06461656,159.158,0.0155,4662.6,4725.525,94.63482,3.2377,3.0398765,0.054576788,0.15416,0.15459844,0.007685421,0.093241,0.05975,0.00731058,0.15416,0.12663,0.21105,-0.08442,-114.1223663
10123207,2M18544865+4708163,1,1,1,3.105021962,0.007715596,0.152187862,157.6933,0.014,4761.2,4839.183,108.23979,3.0801,2.9528341,0.06560926,-0.46585,-0.46541154,0.011450633,0.16961,0.136119,0.01153231,-0.46585,0.086795,0.0202,0.066595,-177.612865
8827853,2M19404408+4505405,1,1,1,3.105157739,0.004571428,-0.043999561,155.4068,0.0044,4905.4,4954.6226,95.7125,3.2966,3.1491573,0.06543401,-0.18469,-0.18425155,0.008126756,0.076863,0.043371998,0.008351401,-0.17589,0.027603,0.11069,-0.083087,-61.23541898
8391545,2M19583918+4422341,1,1,1,3.105396315,0.008104115,-0.001683685,156.3584,0.0155,4851.2,4900.9707,104.665764,3.2744,3.10708,0.059916012,-0.050315,-0.04987655,0.009333349,0.030833,-0.002658,0.009006452,-0.050315,-0.043209,0.19487,-0.238079,-100.6459874
4280299,2M19425914+3918052,1,1,1,3.105982668,0.004549734,0.038489268,155.0055,0.0053,4949.6,4990.724,91.10142,3.2297,3.0674934,0.0659692,-0.11527,-0.11483155,0.007217307,0.038428,0.004937001,0.007507721,-0.11527,-0.039615,0.24917,-0.288785,-27.40965047
3324004,2M19022755+3824324,1,1,1,3.106288171,0.005349968,0.058682871,156.8367,0.0053,4841.5,4895.659,110.1692,3.2099,3.0476053,0.06019179,-0.12663,-0.12619154,0.010522517,0.058544,0.025052998,0.010053107,-0.12663,0.017782,0.14788,-0.130098,-73.44796419
10063214,2M19053389+4700504,1,1,1,3.1069968,0.007418352,0.0176649,158.3073,0.014,4767.5,4822.381,96.669426,3.2714,3.0893319,0.057812035,0.057442,0.05788045,0.007955086,0.016278,-0.017213,0.00772994,0.063485,-0.022595,0.26121,-0.283805,-142.4308414
7611069,2M19313934+4313538,1,1,1,3.107129208,0.00767936,-0.014796392,157.6364,0.0155,4811.1,4860.2554,85.53458,3.3035,3.1219256,0.06065587,0.072975,0.073413454,0.006228971,0.010477,-0.023014002,0.006383614,0.072975,-0.021089,0.2773,-0.298389,-118.0911868
8115488,2M19494381+4359350,1,1,1,3.107610355,0.005071488,0.045051355,157.8013,0.0044,4811.7,4865.927,106.45417,3.2336,3.062559,0.058782116,-0.047281,-0.04684255,0.009709878,0.043037,0.009546001,0.009263852,-0.047281,-0.037118,0.22379,-0.260908,-124.2698448
8688421,2M19260281+4448306,1,1,1,3.107612422,0.004711849,0.000679822,153.8208,0.0044,5064,5100.624,102.22193,3.2406,3.1069326,0.07040275,-0.32068,-0.32024154,0.009416712,0.073156,0.039665,0.009686958,-0.32068,-0.047594,0.27802,-0.325614,-32.60828328
8760372,2M19375008+4459186,1,1,1,3.107639556,0.004512609,0.044184556,156.3947,0.0053,4899.3,4944.225,89.25437,3.2319,3.063455,0.064355716,-0.067595,-0.067156546,0.006900963,0.02965,-0.003841,0.007162053,-0.071437,0.025698,0.27266,-0.246962,-45.64351875
6126808,2M19312288+4126557,1,1,1,3.109033455,0.007644652,0.025421955,159.5795,0.0155,4736,4789.701,82.70266,3.2802,3.0836115,0.05802765,0.17059,0.17102845,0.005802087,0.025387,-0.008104,0.005883918,0.17059,-0.016076,0.26358,-0.279656,-125.9026401
7335713,2M18433658+4256085,1,1,1,3.109078531,0.009519591,0.181504331,156.7842,0.019,4907.4,4981.297,113.1914,3.0192,2.9275742,0.07455632,-0.76731,-0.7668716,0.013154489,0.27463,0.24113901,0.01383959,-0.76731,0.045796,-0.11989,0.165686,-109.7494416
9075872,2M19023941+4527381,1,1,1,3.109305384,0.004454241,0.033844384,156.4649,0.0044,4932.6,4986.266,93.29835,3.2063,3.075461,0.07037219,-0.36249,-0.36205155,0.008122266,0.093086,0.059594996,0.008694052,-0.36366,0.081675,0.11069,-0.029015,-58.23538691
12552858,2M19121175+5131189,1,1,1,3.110036665,0.005858614,-0.056624335,156.0389,0.0053,4976.3,5009.374,125.90047,3.3359,3.166661,0.057910826,0.00052547,0.00096392,0.012748327,0.023654,-0.009837,0.011398015,0.00052547,-0.034399,0.27657,-0.310969,-10.70784664
11561367,2M19321475+4932264,1,1,1,3.110722635,0.005195905,-0.000993165,157.1341,0.0053,4922.7,4969.968,107.837906,3.2618,3.1117158,0.06338464,-0.18593,-0.18549155,0.010135641,0.032231,-0.001260001,0.009926329,-0.18593,-0.010228,0.19972,-0.209948,-78.43671254
8228880,2M19205818+4411466,1,2,1,3.110855374,0.005399432,0.185415774,156.6279,0.0044,4957.6,4994.645,117.55415,3.2758,2.9254396,0.050475974,-0.041582,-0.041143548,0.011373073,0.067097,0.033606,0.010523069,-0.041582,0.014758,0.23138,-0.216622,16.9130314
7546098,2M19463186+4309352,1,1,1,3.111585491,0.007739014,-0.064808709,158.2426,0.0155,4873.3,4924.7817,89.42908,3.3261,3.1763942,0.06545697,-0.15036,-0.14992155,0.007126107,0.080035,0.046544,0.007472855,-0.15036,-0.017962,0.1324,-0.150362,-124.6984947
12470054,2M19440543+5118020,1,1,1,3.111970386,0.007774087,-0.013446614,159.2529,0.0155,4820.2,4865.3267,89.92387,3.3154,3.125417,0.058583584,0.14251,0.14294845,0.006690286,0.023888,-0.009603001,0.006647607,0.13454,-0.042613,0.23784,-0.280453,-78.66616334
8424298,2M19173208+4429578,1,1,1,3.112320308,0.007670987,-0.007102092,159.7862,0.0155,4795.8,4845.628,84.89108,3.3044,3.1194224,0.06001226,0.098791,0.099229455,0.006118794,0.03944,0.005948998,0.0062542,0.098791,-0.04357,0.29084,-0.33441,-134.1320938
12005162,2M19070627+5024456,1,1,1,3.112704768,0.004375824,-0.039435832,157.7744,0.0044,4927.6,4973.375,91.02899,3.3019,3.1521406,0.06653512,-0.16432,-0.16388156,0.00733063,0.019568,-0.013923001,0.007678165,-0.16432,-0.023189,0.099151,-0.12234,-53.84256214
10977146,2M19301703+4825592,1,1,1,3.113050183,0.004710074,-0.023499817,160.0583,0.0044,4795.6,4849.21,97.13912,3.3093,3.13655,0.059109017,0.010873,0.01131145,0.008076462,0.0046902,-0.0288008,0.00791625,0.010873,-0.025428,0.24836,-0.273788,-158.3709902
12008916,2M19162317+5025378,1,1,1,3.113184057,0.007800548,0.053730057,159.591,0.0157,4826.7,4874.628,87.95009,3.244,3.059454,0.060686566,0.059335,0.059773453,0.006564301,0.043018,0.009526998,0.006675096,0.059335,-0.006915,0.23326,-0.240175,-55.48916922
6361986,2M19242845+4145387,1,1,1,3.113187066,0.009086674,0.084741066,162.2076,0.0179,4672.3,4746.3394,106.45428,3.1915,3.028446,0.057708077,-0.13218,-0.13174155,0.010367638,0.18861,0.155119,0.009845992,-0.13218,0.093041,0.1249,-0.031859,-200.1080703
10515651,2M18482629+4747141,1,1,1,3.113234956,0.008129427,-0.062613044,158.4858,0.0155,4895.4,4947.2627,106.69134,3.317,3.175848,0.063704506,-0.21929,-0.21885155,0.010074097,0.074335,0.040844,0.009943967,-0.21929,0.087957,0.12713,-0.039173,-91.55837368
11309182,2M19483187+4904017,1,1,1,3.113276005,0.004618971,0.036415005,158.8989,0.0044,4870.9,4924.6504,96.3416,3.2282,3.076861,0.06482166,-0.19691,-0.19647154,0.008305801,0.051649,0.018158,0.008506219,-0.19005,0.026347,0.18486,-0.158513,-102.7661527
9327458,2M18565635+4550195,1,1,1,3.113452207,0.006417357,0.043383207,162.8022,0.0115,4643.9,4696.8555,88.7485,3.301,3.070069,0.050637882,0.43814,0.43857846,0.006322497,0.023304,-0.010187,0.00588501,0.44746,0.06576,0.29709,-0.23133,-67.20266063
4586817,2M19500939+3940149,1,1,1,3.113504852,0.004880987,0.005857152,158.849,0.0044,4879.1,4923.684,102.941124,3.2806,3.1076477,0.059914973,-0.004756,-0.00431755,0.008881541,0.026283,-0.007208001,0.008587684,-0.004756,-0.0078858,0.23126,-0.2391458,-54.27995027
11407805,2M19370791+4912467,1,1,1,3.113610339,0.004710957,-0.047804561,161.2276,0.0044,4738.5,4785.081,95.87621,3.3722,3.1614149,0.05270371,0.33036,0.33079845,0.00730046,0.022287,-0.011204001,0.006789906,0.32488,0.077278,0.3339,-0.256622,-91.06402727
3121427,2M19301247+3814040,1,1,1,3.113617192,0.004522667,0.055669592,157.6812,0.0044,4954.2,5011.754,95.55271,3.1715,3.0579476,0.07371583,-0.51209,-0.5116516,0.008843297,0.12327,0.089779,0.009610749,-0.51209,0.044751,0.0072045,0.0375465,-68.10106209
3240670,2M19312295+3822115,1,1,1,3.114034181,0.007724494,-0.072235119,157.9954,0.0155,4944,4981.0205,89.77691,3.3535,3.1862693,0.06388506,-0.0040731,-0.00363465,0.006805312,0.014739,-0.018752001,0.006994863,-0.0040731,-0.060421,0.30401,-0.364431,-74.0753622
8753292,2M19265116+4459464,1,1,1,3.114123559,0.008777414,0.035520259,158.6339,0.0179,4906.3,4952.338,96.81372,3.2403,3.0786033,0.06375659,-0.11264,-0.11220155,0.008130617,0.035113,0.001621999,0.008221262,-0.11264,-0.016559,0.19042,-0.206979,-46.06500004
10813626,2M19502352+4809514,1,1,1,3.114197983,0.004678887,0.035396583,161.9319,0.0053,4710.1,4779.2534,90.5792,3.2395,3.0788014,0.061262112,-0.12054,-0.12010155,0.007541754,0.19413,0.160639,0.00768762,-0.12054,0.14816,0.095909,0.052251,-153.1029395
12455334,2M19142131+5121421,1,1,1,3.114563768,0.004452914,-0.012456632,159.8886,0.0053,4839.4,4875.1616,86.41933,3.3377,3.1270204,0.05664648,0.30943,0.30986845,0.005893533,0.019303,-0.014188001,0.005807806,0.30943,-0.001122,0.45038,-0.451502,-47.77380381
8689270,2M19271275+4450216,1,1,1,3.114636264,0.007865685,0.092678364,162.6419,0.0155,4678.5,4745.533,91.63351,3.2038,3.0219579,0.057900496,0.014875,0.01531345,0.007490153,0.12544,0.091949,0.007401419,0.014875,0.13646,0.16392,-0.02746,-127.2408475
8766846,2M19462623+4455437,1,1,1,3.115242748,0.005034575,0.001002348,160.5857,0.0044,4812.5,4861.625,105.4482,3.296,3.1142404,0.056843355,0.069881,0.07031945,0.009220121,0.032611,-0.000879999,0.008668469,0.069881,0.026203,0.202,-0.175797,-70.27642541
8607720,2M18545673+4442479,1,1,1,3.1159309,0.004400797,0.028318,158.3191,0.0042,4967,5013.18,93.36007,3.2277,3.0876129,0.06934248,-0.2808,-0.28036156,0.007909248,0.075922,0.042430997,0.008369787,-0.27843,-0.0072765,0.1903,-0.1975765,-42.74933292
8278493,2M18472358+4417062,1,1,1,3.11618946,0.005206832,0.03484536,161.1741,0.0048,4798.3,4843.9453,107.66229,3.2805,3.0813441,0.054132342,0.18984,0.19027846,0.009291519,0.01581,-0.017681,0.00848347,0.18984,0.027842,0.29854,-0.270698,-51.15807757
10556924,2M19564785+4744454,1,1,1,3.116382743,0.004689184,-0.013779257,159.1227,0.0053,4927.2,4963.229,94.34115,3.3101,3.130162,0.061210018,0.064744,0.065182455,0.007336838,0.017541,-0.01595,0.007299572,0.064744,-0.017091,0.27283,-0.289921,-6.638080519
11560939,2M19311997+4934050,1,1,1,3.116580219,0.007709021,0.014996519,159.8256,0.0155,4888.4,4931.2827,88.16604,3.2768,3.1015837,0.06283288,0.009783,0.01022145,0.006607664,0.02257,-0.010921001,0.006802525,0.009783,-0.03814,0.24207,-0.28021,-50.43794829
6033938,2M19160587+4118060,1,1,1,3.116606784,0.007684986,0.022233084,162.1455,0.0155,4750.1,4807.4697,84.86227,3.2747,3.0943737,0.060117472,0.046482,0.046920452,0.006284675,0.030909,-0.002582001,0.006443398,0.046482,0.035609,0.1214,-0.085791,-100.2004761
10000547,2M19062193+4657016,1,1,1,3.116695482,0.007831666,0.021865182,159.6168,0.0155,4903.8,4956.6553,94.202736,3.2363,3.0948303,0.06741679,-0.26532,-0.26488155,0.008076273,0.092396,0.058904998,0.008461694,-0.26446,0.043582,0.15352,-0.109938,-85.90887869
9164187,2M19415323+4530424,1,2,1,3.117380507,0.008778618,0.072143907,157.1321,0.0182,5076.1,5100.0215,93.935715,3.3687,3.0452366,0.053003125,-0.056404,-0.055965547,0.007446731,0.033552,6.10E-05,0.007607315,-0.051699,-0.071924,0.2813,-0.353224,31.51544365
11808139,2M19141503+5004136,1,1,1,3.118034101,0.005768149,0.053900001,158.3545,0.0053,5013.1,5052.999,124.64848,3.2087,3.0641341,0.0637858,-0.25906,-0.25862154,0.013442278,0.1204,0.086908996,0.012596512,-0.25906,-0.012399,0.30007,-0.312469,-31.06054323
10662595,2M19223167+4758596,1,1,1,3.118212047,0.004677159,0.066992347,158.6744,0.0042,4997,5043.7373,101.07259,3.1823,3.0512197,0.0703367,-0.3753,-0.37486154,0.009401834,0.068519,0.035028003,0.009785716,-0.3753,0.046922,0.13139,-0.084468,-7.971050724
11350341,2M19271452+4909345,1,1,1,3.118817794,0.008687869,-0.071976706,158.669,0.0179,5011.3,5050.9224,94.2297,3.3273,3.1907945,0.06941196,-0.24771,-0.24727155,0.007939121,0.043571,0.010079999,0.008339896,-0.24771,0.020285,0.13997,-0.119685,-23.99859101
10219361,2M19442602+4713202,1,2,1,3.119285975,0.005092454,0.076095475,159.1214,0.0044,4993.6,5035.7427,110.70533,3.1894,3.0431905,0.06580355,-0.25859,-0.25815156,0.010781785,0.055491,0.022,0.010605203,-0.25859,-0.027696,0.1741,-0.201796,-0.139499568
9662637,2M19473678+4618351,1,1,1,3.119721322,0.004611939,0.037688122,164.6243,0.0044,4674.7,4726.336,92.29061,3.3055,3.0820332,0.051358968,0.38537,0.38580844,0.006830501,0.017409,-0.016082,0.006339559,0.38537,0.024647,0.32889,-0.304243,-104.9615599
9903015,2M19455257+4647137,1,1,1,3.119752939,0.005002462,0.031907339,162.3532,0.0053,4807.1,4849.5337,100.283745,3.2929,3.0878456,0.054635648,0.24108,0.24151845,0.007999106,0.040516,0.007025,0.007467683,0.24108,0.069878,0.30743,-0.237552,-12.32193706
5457518,2M19374102+4036318,1,1,1,3.119778361,0.004879362,-0.011745239,160.9164,0.0044,4893.9,4940.402,103.24965,3.2921,3.1315236,0.061774284,-0.08981,-0.08937155,0.009129522,0.04347,0.009978998,0.008947253,-0.08981,-0.039807,0.22307,-0.262877,-95.89199207
6546685,2M19524068+4157224,1,1,1,3.119827945,0.004582212,-0.002415055,160.0574,0.0044,4947.7,4985.9355,96.595055,3.2894,3.122243,0.06325433,-0.042536,-0.04209755,0.007887614,0.040441,0.006949998,0.00791479,-0.042536,-0.064641,0.17065,-0.235291,-7.636228509
5867450,2M19154185+4109198,1,1,1,3.119941599,0.007747869,-0.034362001,164.9975,0.0155,4658.3,4712.2754,85.95702,3.3712,3.1543036,0.052418992,0.37518,0.37561846,0.0060325,0.036514,0.003022999,0.005761035,0.37518,0.11564,0.20276,-0.08712,-85.10516868
11658986,2M19205063+4943576,1,1,1,3.120294666,0.008586323,0.021964366,163.456,0.0179,4754.3,4812.6787,84.712234,3.274,3.0983303,0.06089915,0.011471,0.01190945,0.006319893,0.05534,0.021848999,0.006524059,0.011471,-0.0056829,0.19745,-0.2031329,-154.637882
9408183,2M19335837+4559153,1,1,1,3.120331158,0.005433127,0.064408658,164.3781,0.0053,4701.9,4760.344,109.18474,3.2523,3.0559225,0.052857384,0.15224,0.15267844,0.009914205,0.015644,-0.017847,0.008943188,0.14411,0.0547,0.067905,-0.013205,-65.39521185
7619946,2M19413187+4314230,1,1,1,3.120566873,0.007988118,-0.091830127,163.6773,0.0155,4747.4,4809.48,98.006134,3.3712,3.212397,0.05926954,-0.056376,-0.055937547,0.008482495,0.10602,0.072529,0.008324929,-0.056376,0.11965,0.057862,0.061788,-153.8054055
8126531,2M20003877+4359345,1,1,1,3.120573075,0.004211921,-0.035798325,162.8533,0.0044,4795.7,4835.4766,84.35851,3.368,3.1563714,0.055843886,0.33419,0.33462846,0.005650277,0.011726,-0.021765001,0.005576882,0.33419,-0.069931,0.38907,-0.459001,-98.7909818
8560280,2M19273610+4441104,1,1,1,3.122005869,0.004571737,0.020495369,163.6339,0.0044,4781.5,4840.7173,93.519844,3.2653,3.1015105,0.061315693,-0.08201,-0.08157155,0.007754838,0.073913,0.040422,0.007824523,-0.08201,0.034934,0.094305,-0.059371,-116.9882579
10333131,2M19164520+4729412,1,1,1,3.122394385,0.004277248,-0.070983615,162.0095,0.0044,4886.6,4926.7544,87.63912,3.3704,3.193378,0.06157206,0.078502,0.07894045,0.006407719,0.0059061,-0.027584901,0.006540078,0.070037,-0.037158,0.2121,-0.249258,-59.17156111
3967300,2M19391946+3900222,1,1,1,3.122614267,0.004301152,-0.031013333,161.6423,0.0044,4913.8,4953.3154,88.731186,3.3262,3.1536276,0.06302928,0.019567,0.02000545,0.006640644,0.015812,-0.017679,0.00682024,0.019567,-0.012246,0.22716,-0.239406,-32.9802647
11707080,2M19145930+4948479,1,1,1,3.12307871,0.00505153,0.12756811,163.3754,0.0053,4820.4,4897.746,102.550644,3.1014,2.9955106,0.07122289,-0.61172,-0.6112816,0.0106339,0.25622,0.22272901,0.011285234,-0.61172,0.031342,0.0054393,0.0259027,-216.0300159
10555186,2M19545292+4743551,1,1,1,3.124057138,0.004485534,0.013619138,162.3604,0.0053,4902.9,4943.994,88.52052,3.2853,3.110438,0.06299943,0.012245,0.01268345,0.006636541,0.046661,0.01317,0.006825549,0.012245,-3.81E-05,0.27602,-0.276058147,-37.94860572
4995788,2M19061805+4008027,1,1,1,3.125056879,0.007608565,0.060716279,167.2849,0.0155,4639.8,4700.746,79.52,3.2738,3.0643406,0.055334557,0.26236,0.26279846,0.005424517,0.066215,0.032724,0.005431179,0.26236,0.11395,0.22033,-0.10638,-111.8166214
6122831,2M19262277+4128265,1,1,1,3.125241157,0.005369817,0.070562157,163.1668,0.0053,4881.1,4929.576,111.442375,3.2196,3.054679,0.06026366,-0.10123,-0.10079155,0.010590063,-0.011047,-0.044538,0.010063294,-0.10123,-0.064509,0.19763,-0.262139,-73.94799866
10591093,2M19120791+4752590,1,1,1,3.12544847,0.004457658,-0.03778853,162.0228,0.0044,4955,4995.0474,93.55125,3.3196,3.163237,0.06531487,-0.10475,-0.10431155,0.007556754,0.017502,-0.015989,0.007763943,-0.10246,-0.026043,0.22627,-0.252313,-51.60258132
5000089,2M19131774+4007193,1,1,1,3.12548689,0.008243102,0.00689129,162.5398,0.0155,4924.4,4972.9336,111.848305,3.2639,3.1185956,0.0633677,-0.22017,-0.21973155,0.01095735,0.056381,0.022889998,0.010628744,-0.22017,0.044055,0.12131,-0.077255,-47.24625309
8076215,2M18474909+4358501,1,1,1,3.125563303,0.005073115,-0.036835697,158.5267,0.0053,5178.7,5205.1006,109.57884,3.2829,3.162399,0.07311596,-0.39302,-0.39258155,0.010972937,0.094267,0.060776003,0.011084176,-0.39302,-0.10913,0.3896,-0.49873,-38.47644411
10919239,2M19254517+4822238,1,1,1,3.125682916,0.008948094,0.075677216,166.199,0.0179,4714.2,4775.6904,101.11612,3.2338,3.0500057,0.056192953,0.047581,0.04801945,0.008815842,0.093704,0.060213,0.008362762,0.047581,0.11631,0.11765,-0.00134,-82.80076685
2285827,2M19074000+3740453,1,1,1,3.125710214,0.004188178,0.032055614,166.3701,0.0044,4705.1,4759.95,82.4466,3.2966,3.0936546,0.056485657,0.22762,0.22805846,0.005729385,0.028035,-0.005456001,0.005740436,0.22762,0.086567,0.26452,-0.177953,-101.661597
9300159,2M19533934+4543326,1,1,1,3.125825267,0.007742303,-0.062822933,162.2781,0.0155,4948,4987.984,90.72898,3.3457,3.1886482,0.065380536,-0.084253,-0.08381455,0.007099807,0.031164,-0.002327001,0.007360884,-0.084253,-0.095646,0.23645,-0.332096,-93.41569389
7516156,2M19115856+4307490,1,1,1,3.126022075,0.004527285,0.004515075,161.1591,0.0044,5021.5,5057.2827,96.541595,3.2709,3.121507,0.067772895,-0.18559,-0.18515155,0.008154199,0.045823,0.012332,0.008399049,-0.18559,-0.051787,0.24783,-0.299617,-16.52380697
5967194,2M19353995+4114311,1,1,1,3.126370555,0.007626159,0.029390655,165.9842,0.0155,4741.4,4790.108,81.85299,3.3053,3.0969799,0.056478087,0.27273,0.27316844,0.005516947,0.040823,0.007332001,0.00553187,0.27273,0.065696,0.26517,-0.199474,-55.801644
5647719,2M19543809+4051119,1,1,1,3.127497047,0.00505849,-0.059420753,163.7601,0.0044,4896.4,4936.3096,107.668045,3.3618,3.1869178,0.058247544,0.057609,0.05804745,0.009459019,0.013947,-0.019544002,0.008900195,0.057609,-0.062392,0.2413,-0.303692,-74.41391838
5287065,2M19403703+4024309,1,1,1,3.127594925,0.004780898,-0.059185275,165.3613,0.0044,4804.2,4840.7393,98.728424,3.4028,3.1867802,0.05240026,0.38684,0.38727844,0.007453876,0.01195,-0.021541,0.006840808,0.38684,-0.065748,0.41117,-0.476918,-90.18054503
9077453,2M19060972+4527435,1,1,1,3.128032281,0.004367641,0.012618581,164.1163,0.0044,4887.2,4938.6304,90.18245,3.2651,3.1154137,0.06633457,-0.1869,-0.18646155,0.007297203,0.054242,0.020751,0.007678798,-0.17735,-0.051414,0.11722,-0.168634,-105.1024248
8684860,2M19203972+4451197,1,1,1,3.129171302,0.007197272,-0.094933298,162.5701,0.014,5006.8,5037.452,91.69518,3.3859,3.2241046,0.06520177,-0.025656,-0.02521755,0.007078498,0.0069757,-0.026515301,0.007257553,-0.025656,-0.1289,0.27205,-0.40095,-52.77368507
4565852,2M19313235+3936518,1,1,1,3.129352146,0.008616103,0.067205046,165.7697,0.0179,4819.4,4874.2847,87.32747,3.2287,3.0621471,0.06346647,-0.083588,-0.083149545,0.006761529,0.066368,0.032877,0.007049849,-0.083588,0.023101,0.047354,-0.024253,-47.09241215
9882766,2M19115546+4645532,1,1,1,3.130119009,0.00774734,-0.032901391,163.9269,0.0155,4945.8,4987.155,90.946686,3.3187,3.1630204,0.065822035,-0.11036,-0.109921545,0.007187619,0.044313,0.010821998,0.007474683,-0.11337,-0.045238,0.27211,-0.317348,-88.34244258
9457533,2M19135500+4603295,1,1,1,3.130132105,0.004252737,0.013832905,166.8537,0.0044,4774.1,4825.3867,85.21626,3.3046,3.1162992,0.05905804,0.1236,0.12403845,0.006153281,0.034499,0.001008,0.00623914,0.12312,0.060785,0.26252,-0.201735,-91.45633879
3644223,2M19241848+3847170,1,1,1,3.130431959,0.007933349,-0.051447541,164.778,0.016,4901.9,4950.6035,90.32439,3.3296,3.1818795,0.066120185,-0.16304,-0.16260155,0.007250479,0.030178,-0.003313001,0.007604011,-0.16304,0.021742,0.11935,-0.097608,-85.39094738
5252534,2M18530321+4027171,1,1,1,3.130574823,0.005215056,0.051751523,167.2781,0.0053,4759.6,4819.0303,105.04671,3.2511,3.0788233,0.0576845,-0.027521,-0.02708255,0.009544933,0.059827,0.026336,0.009073896,-0.027521,-0.012911,0.1091,-0.122011,-126.7738662
10727789,2M19215836+4800588,1,1,1,3.130764652,0.008220927,-0.009613348,163.1318,0.0155,5009,5044.6084,112.55909,3.2931,3.140378,0.06353005,-0.14756,-0.14712155,0.010758013,0.030678,-0.002813,0.010330282,-0.14756,-0.035482,0.21828,-0.253762,-6.322400126
8687248,2M19241596+4450244,1,1,1,3.131072733,0.00463293,-0.018029967,166.3208,0.0042,4825.6,4869.1196,96.47436,3.3402,3.1491027,0.05698078,0.16543,0.16586845,0.007571398,-0.0077916,-0.0412826,0.007284034,0.16543,-0.0040352,0.20168,-0.2057152,-45.57385269
