KEPLER_INT,2MASS_ID
5217733,2M19554475+4023303
5218014,2M19555949+4018531
5218022,2M19555975+4020033
5218105,2M19560367+4019091
5218116,2M19560417+4020365
5218333,2M19561324+4019377
5218501,2M19562020+4022321
5218755,2M19563173+4020395
5218957,2M19564100+4020103
5219135,2M19564958+4019279
5219465,2M19570572+4019438
5219533,2M19570991+4022505
5219637,2M19571659+4020106
5219666,2M19571782+4022206
5219773,2M19572315+4022062
5219779,2M19572353+4022198
5219922,2M19573128+4018222
5219986,2M19573470+4021576
5219998,2M19573538+4022214
5220010,2M19573585+4020004
5220107,2M19574078+4020223
5252229,2M18522890+4026027
5252534,2M18530321+4027171
5252590,2M18530989+4027589
5252847,2M18533838+4028136
5253014,2M18535582+4025226
5253045,2M18535852+4026446
5253296,2M18542783+4025363
5253542,2M18545324+4029307
5253603,2M18545913+4027572
5253782,2M18551923+4025327
5254089,2M18555520+4025241
5254148,2M18560243+4024343
5254398,2M18563173+4025075
5254812,2M18571871+4026389
5254964,2M18573966+4025248
5255363,2M18582524+4024305
5255758,2M18591027+4029555
5255835,2M18592005+4026190
5255857,2M18592273+4029518
5256019,2M18594114+4025582
5256691,2M19005543+4027283
5256697,2M19005603+4026399
5257167,2M19014684+4025333
5257464,2M19021725+4027451
5262504,2M19110081+4024313
5262577,2M19110949+4025061
5262610,2M19111362+4025194
5262663,2M19111875+4029553
5262724,2M19112335+4029399
5262736,2M19112446+4025394
5262768,2M19112886+4025447
5262788,2M19113030+4029318
5262811,2M19113260+4029332
5262857,2M19113802+4025211
5262880,2M19114053+4024080
5262944,2M19114607+4024406
5262973,2M19114851+4027285
5263007,2M19115203+4024241
5263082,2M19115940+4024087
5263508,2M19123667+4028218
5263515,2M19123745+4025242
5263537,2M19123947+4029287
5263571,2M19124286+4025218
5263777,2M19130281+4025241
5264006,2M19132386+4025552
5264406,2M19135646+4026294
5264460,2M19135999+4025504
5264655,2M19141579+4025474
5264769,2M19142565+4025080
5264795,2M19142839+4027497
5264968,2M19144262+4024232
5265226,2M19150599+4029344
5265256,2M19150827+4029347
5265577,2M19153291+4029529
5265656,2M19153947+4025086
5265907,2M19160036+4027293
5265923,2M19160208+4025448
5265982,2M19160608+4025192
5266369,2M19163732+4024135
5266416,2M19164200+4026157
5267939,2M19183667+4029195
5268339,2M19190501+4029231
5268494,2M19191693+4028019
5268865,2M19194298+4027203
5268904,2M19194614+4028248
5268955,2M19195055+4028474
5269058,2M19195802+4025021
5269165,2M19200484+4028111
5269222,2M19200947+4029185
5270419,2M19212849+4029074
5270662,2M19214471+4028153
5270737,2M19214973+4026503
5270814,2M19215542+4024162
5270933,2M19220409+4025158
5271191,2M19222334+4028437
5271329,2M19223453+4024464
5271465,2M19224415+4027433
5271626,2M19225770+4026306
5271637,2M19225852+4028461
5271669,2M19230116+4029011
5271717,2M19230563+4025235
5271808,2M19231193+4027410
5272571,2M19241269+4026516
5272829,2M19243182+4024559
5272843,2M19243287+4026555
5273087,2M19245045+4029183
5273239,2M19250295+4024327
5281000,2M19341206+4024324
5281117,2M19341966+4025579
5281249,2M19342773+4027561
5281405,2M19343839+4024392
5281702,2M19345850+4026364
5281780,2M19350384+4029270
5282127,2M19352486+4024171
5282247,2M19353324+4026094
5282275,2M19353502+4024361
5282288,2M19353565+4025596
5282322,2M19353767+4026498
5282875,2M19361046+4026174
5283283,2M19363763+4028142
5283733,2M19370603+4025230
5283798,2M19370940+4025206
5283958,2M19372008+4029580
5284127,2M19373122+4027511
5284133,2M19373173+4027078
5284269,2M19374056+4029591
5284371,2M19374693+4028326
5284647,2M19380511+4029154
5284948,2M19382400+4026574
5285096,2M19383212+4028403
5285332,2M19384843+4024136
5285357,2M19385084+4029038
5285452,2M19385615+4029060
5285490,2M19385840+4029213
5285607,2M19390532+4027346
5286020,2M19393337+4024272
5286425,2M19395804+4024551
5286794,2M19401987+4027427
5287034,2M19403444+4025068
5287043,2M19403511+4025267
5287065,2M19403703+4024309
5287144,2M19404131+4025262
5287316,2M19405235+4029155
5287551,2M19410597+4025165
5287610,2M19410914+4029018
5287706,2M19411500+4025590
5287944,2M19412875+4027521
5288019,2M19413213+4029091
5288332,2M19414858+4028387
5288543,2M19415859+4024223
5288607,2M19420206+4027597
5288638,2M19420391+4028205
5288716,2M19420775+4029016
5288939,2M19422043+4028395
5289571,2M19425382+4025243
5289959,2M19431399+4025047
5290071,2M19431995+4025391
5294231,2M19465493+4026001
5295280,2M19474602+4026228
5295586,2M19480119+4028579
5295637,2M19480376+4025457
5295670,2M19480520+4027579
5295898,2M19481571+4028595
5295989,2M19481998+4024181
5296446,2M19484175+4025432
5297237,2M19492321+4026568
5297572,2M19494088+4029013
5297605,2M19494257+4029429
5297961,2M19500107+4028585
5298826,2M19504213+4029100
5299028,2M19505015+4028108
5299062,2M19505147+4025012
5299306,2M19510302+4029223
5299596,2M19511699+4026452
5299991,2M19513839+4028516
5300269,2M19515332+4027103
5300619,2M19520776+4026327
5300767,2M19521467+4025587
5300993,2M19522421+4024273
5301019,2M19522540+4026291
5301060,2M19522777+4025490
5301647,2M19525560+4025132
5301955,2M19530935+4028077
5302662,2M19534139+4028566
5302674,2M19534216+4024011
5303251,2M19540553+4025144
5303930,2M19543447+4026463
5303942,2M19543483+4025480
5304091,2M19544154+4027078
5304271,2M19544965+4025545
5304302,2M19545118+4024562
5304355,2M19545375+4025221
5304515,2M19550105+4027357
5304555,2M19550282+4027202
5304572,2M19550352+4029091
5304582,2M19550411+4025062
5304891,2M19551942+4029573
5304900,2M19551975+4027013
5305148,2M19553104+4028126
5305240,2M19553513+4028372
5305259,2M19553610+4026057
5305291,2M19553778+4025505
5305535,2M19555018+4026539
5305902,2M19560850+4029446
5306095,2M19561641+4028346
5306667,2M19564214+4027227
5306751,2M19564547+4024350
5306850,2M19565048+4029418
5306913,2M19565336+4026553
5307129,2M19570340+4024094
5307203,2M19570675+4028151
5307348,2M19571477+4024579
5307495,2M19572218+4029199
5307885,2M19574015+4028132
5307930,2M19574235+4024376
5308081,2M19574860+4028346
5308493,2M19580597+4028317
5308537,2M19580834+4028399
5308666,2M19581352+4027370
5308777,2M19581855+4029546
5308778,2M19581857+4027305
5309012,2M19582865+4028075
5309064,2M19583102+4029462
5309121,2M19583347+4028296
5309612,2M19585506+4029340
5339687,2M18521412+4034218
5339823,2M18522869+4033219
5339891,2M18523585+4032042
5340189,2M18531202+4030087
5340268,2M18532109+4030044
5340537,2M18535067+4031088
5340557,2M18535254+4031541
5340720,2M18540636+4031534
5341131,2M18544639+4033250
5341285,2M18550080+4034514
5341752,2M18555205+4035379
5341903,2M18560944+4031213
5342194,2M18564689+4030197
5342486,2M18571985+4035243
5343338,2M18590490+4030515
5343454,2M18592128+4033102
5343852,2M19000480+4034577
5343997,2M19002305+4032159
5344121,2M19003645+4032263
5344380,2M19010547+4030501
5344460,2M19011581+4032289
5344496,2M19011997+4032363
5344612,2M19013383+4031022
5344895,2M19020824+4033227
5344943,2M19021406+4035013
5345094,2M19023304+4031192
5345214,2M19024628+4032370
5345216,2M19024643+4034185
5345426,2M19031164+4032277
5349690,2M19103663+4031398
5350051,2M19110966+4030575
5350163,2M19111996+4032420
5350351,2M19113436+4031488
5351254,2M19125649+4030273
5351263,2M19125727+4030369
5351399,2M19130931+4032522
5351405,2M19130972+4032067
5351445,2M19131294+4034181
5351528,2M19131971+4031451
5351659,2M19133189+4034465
5351868,2M19134862+4033175
5351878,2M19134959+4033310
5351888,2M19135087+4034375
5352486,2M19144240+4034587
5352533,2M19144613+4031321
5352540,2M19144640+4032551
5352699,2M19150012+4031529
5352909,2M19151651+4035209
5353108,2M19153172+4032193
5353146,2M19153477+4031413
5353157,2M19153610+4033491
5353178,2M19153787+4034512
5353186,2M19153879+4035422
5353200,2M19154026+4033450
5353283,2M19154738+4030314
5353757,2M19162472+4034313
5353890,2M19163524+4031192
5354104,2M19165151+4030513
5354132,2M19165345+4032355
5354154,2M19165539+4032001
5354827,2M19174591+4034050
5355929,2M19190471+4033537
5356201,2M19192456+4031447
5356288,2M19193137+4032478
5356640,2M19195567+4035059
5356674,2M19195988+4034581
5357108,2M19203350+4031196
5357211,2M19204061+4034249
5357275,2M19204617+4035350
5358027,2M19213507+4030584
5358060,2M19213796+4033142
5358184,2M19214727+4034230
5358719,2M19222883+4034491
5358897,2M19224517+4031560
5358905,2M19224571+4030113
5358969,2M19225009+4031505
5359241,2M19231287+4034475
5359478,2M19233115+4032232
5359568,2M19233871+4035500
5359600,2M19234174+4034149
5360273,2M19243455+4033426
5360382,2M19244150+4032139
5360548,2M19245507+4035397
5360563,2M19245596+4035532
5360602,2M19245837+4034205
5360690,2M19250424+4034095
5360757,2M19250988+4030412
5360999,2M19252679+4033450
5361145,2M19253717+4035365
5361169,2M19253962+4035289
5369207,2M19350464+4034014
5369569,2M19352717+4033204
5370325,2M19361463+4034299
5370902,2M19365033+4030115
5370997,2M19365642+4032299
5371035,2M19365881+4034310
5371124,2M19370384+4030256
5371173,2M19370719+4035219
5371202,2M19370889+4031392
5371212,2M19370947+4035258
5371494,2M19372617+4033508
5371516,2M19372768+4035198
5371626,2M19373545+4033596
5371676,2M19373884+4035554
5371756,2M19374429+4031294
5372141,2M19380918+4031373
5372216,2M19381466+4035058
5372374,2M19382415+4032132
5373213,2M19391428+4032306
5373255,2M19391594+4034562
5373278,2M19391723+4034203
5373447,2M19392738+4033127
5373525,2M19393284+4032221
5373561,2M19393504+4032323
5374118,2M19400822+4030535
5374221,2M19401427+4035120
5374249,2M19401611+4035471
5374540,2M19403213+4031387
5374733,2M19404440+4031310
5374758,2M19404617+4033082
5374814,2M19404973+4030317
5375095,2M19410600+4031446
5375200,2M19411253+4035286
5375260,2M19411559+4032080
5376106,2M19420327+4035546
5376348,2M19421561+4032169
5376385,2M19421779+4034210
5376608,2M19422976+4030309
5376639,2M19423180+4032179
5376836,2M19424111+4035566
5376963,2M19424798+4035361
5377104,2M19425516+4035065
5377277,2M19430343+4033513
5377629,2M19432181+4030413
5377645,2M19432247+4030083
5380617,2M19460430+4031462
5380775,2M19461293+4034144
5380980,2M19462350+4033323
5381295,2M19463821+4031539
5381849,2M19470418+4035530
5382824,2M19475490+4032009
5382900,2M19475898+4032121
5383022,2M19480516+4032521
5383248,2M19481670+4031304
5383275,2M19481817+4030548
5383359,2M19482276+4032018
5384168,2M19490698+4033476
5384223,2M19491023+4034142
5384584,2M19493492+4030114
5384713,2M19494301+4033428
5384777,2M19494652+4031154
5385086,2M19500223+4031271
5385183,2M19500740+4031457
5385245,2M19501078+4033197
5385518,2M19502552+4034171
5385723,2M19503733+4035591
5385750,2M19503862+4034317
5385778,2M19504029+4034489
5386317,2M19510861+4035269
5386712,2M19513620+4031248
5387638,2M19522197+4033436
5387744,2M19522690+4032337
5387770,2M19522823+4035382
5388289,2M19525391+4032211
5388821,2M19532024+4035135
5388887,2M19532323+4034599
5389097,2M19533266+4030299
5389557,2M19535285+4034226
5389610,2M19535523+4034145
5389862,2M19540631+4033097
5389903,2M19540756+4033381
5390228,2M19542306+4033229
5390272,2M19542502+4034205
5390372,2M19542929+4033240
5390438,2M19543222+4035510
5390758,2M19544585+4031409
5390762,2M19544599+4032478
5390769,2M19544640+4034114
5390913,2M19545219+4032311
5391275,2M19550899+4032069
5391911,2M19553521+4034427
5392313,2M19555191+4031514
5392342,2M19555379+4035568
5392657,2M19560675+4035100
5393304,2M19563377+4030285
5393342,2M19563550+4031353
5393453,2M19564015+4035334
5393675,2M19565043+4033413
5393781,2M19565539+4032459
5394075,2M19570753+4035329
5394350,2M19571990+4035488
5394451,2M19572548+4032141
5394705,2M19573701+4034265
5395444,2M19580716+4035378
5395669,2M19581743+4033213
5395670,2M19581743+4030176
5395743,2M19582034+4032579
5395763,2M19582119+4031492
5395887,2M19582620+4034116
5395942,2M19582874+4030071
5395997,2M19583123+4032269
5396118,2M19583601+4034076
5396322,2M19584518+4031016
5396485,2M19585298+4034091
5396516,2M19585410+4035598
5396587,2M19585807+4031404
5396808,2M19590965+4030026
5396898,2M19591442+4034338
5426041,2M18522445+4041172
5426077,2M18522892+4041161
5426116,2M18523574+4037205
5426117,2M18523584+4041527
5426152,2M18524019+4039543
5427111,2M18542982+4038372
5427229,2M18544441+4040306
5427524,2M18552310+4038528
5427533,2M18552391+4036345
5427696,2M18554412+4039459
5428192,2M18564653+4038406
5428199,2M18564726+4038285
5428254,2M18565280+4037474
5428360,2M18570660+4040280
5428485,2M18572539+4041017
5428649,2M18574457+4039233
5428669,2M18574690+4040456
5429136,2M18584214+4036154
5429911,2M19001259+4036420
5429938,2M19001641+4037168
5430086,2M19003815+4036588
5430224,2M19005243+4038360
5430514,2M19012433+4036055
5430779,2M19015505+4040564
5430999,2M19021964+4040477
5431016,2M19022137+4036188
5431353,2M19030061+4036017
5431807,2M19034900+4039359
5431956,2M19040614+4040240
5435961,2M19104428+4038387
5435995,2M19104815+4039426
5436082,2M19105612+4038321
5436415,2M19112628+4041166
5436490,2M19113355+4040127
5436582,2M19114212+4038414
5436814,2M19120494+4038521
5437206,2M19124355+4037571
5437243,2M19124659+4041598
5437302,2M19125196+4039183
5437763,2M19133556+4038567
5437796,2M19133930+4038154
5437909,2M19135045+4041260
5438022,2M19140144+4039064
5438256,2M19142161+4039044
5439087,2M19153085+4037028
5439137,2M19153416+4038549
5439189,2M19153859+4040529
5439339,2M19155185+4040542
5439372,2M19155497+4038463
5439449,2M19160168+4039239
5439695,2M19162085+4039541
5440198,2M19170097+4036282
5440204,2M19170124+4038402
5440488,2M19172255+4040035
5440790,2M19174473+4040307
5440852,2M19174942+4039021
5441150,2M19181381+4039419
5441351,2M19182822+4038497
5442026,2M19191677+4036463
5442451,2M19194910+4040554
5442725,2M19200933+4039453
5443536,2M19210388+4040303
5443651,2M19211245+4041159
5443741,2M19211884+4037011
5443913,2M19212986+4038529
5444392,2M19220417+4041485
5444646,2M19222299+4037420
5444972,2M19224975+4037527
5445334,2M19231859+4036240
5445379,2M19232394+4039477
5445609,2M19234289+4036346
5445796,2M19235721+4040274
5445983,2M19241133+4039177
5446068,2M19241809+4038587
5446110,2M19242146+4039260
5446242,2M19243233+4040003
5446305,2M19243709+4037408
5446327,2M19243836+4039347
5446355,2M19244093+4037109
5446556,2M19245631+4036152
5446927,2M19252454+4036484
5446961,2M19252738+4037367
5449290,2M19282423+4041569
5450049,2M19291825+4041286
5450413,2M19294602+4037219
5450439,2M19294801+4040210
5450445,2M19294852+4037536
5450893,2M19301866+4040042
5450937,2M19302151+4041470
5451290,2M19304500+4041194
5455780,2M19355221+4036540
5455870,2M19355842+4037306
5455901,2M19360024+4037364
5456027,2M19360896+4041055
5456086,2M19361271+4038134
5456147,2M19361660+4036103
5456612,2M19364551+4041149
5457016,2M19371138+4039496
5457157,2M19372017+4036125
5457182,2M19372122+4038120
5457269,2M19372623+4041269
5457518,2M19374102+4036318
5457811,2M19375823+4040256
5457844,2M19380074+4036057
5458018,2M19381256+4037581
5458219,2M19382607+4038403
5458457,2M19384006+4038238
5458880,2M19390756+4037365
5459287,2M19393337+4037588
5459494,2M19394718+4038347
5459563,2M19395172+4041360
5459819,2M19400787+4040342
5459855,2M19401013+4041589
5460274,2M19403626+4036324
5460741,2M19410442+4036470
5460820,2M19411024+4041161
5460829,2M19411095+4036310
5460835,2M19411125+4039416
5461146,2M19412794+4037568
5461147,2M19412795+4037234
5461244,2M19413361+4040207
5461344,2M19413927+4038339
5461447,2M19414409+4041463
5461605,2M19415237+4037030
5461610,2M19415252+4039517
5461724,2M19415872+4039223
5461756,2M19420033+4038302
5461921,2M19420831+4036157
5462261,2M19422693+4038597
5462460,2M19423814+4037135
5462797,2M19425535+4038359
5462853,2M19425851+4040476
5462901,2M19430133+4037071
5466397,2M19460702+4041039
5467099,2M19464131+4037300
5467126,2M19464274+4038564
5468089,2M19473339+4041137
5468123,2M19473472+4039461
5468161,2M19473609+4039198
5468551,2M19475659+4041572
5470218,2M19492563+4037258
5470473,2M19494074+4038408
5470773,2M19495781+4036390
5470969,2M19500870+4036149
5471005,2M19501120+4039502
5471108,2M19501663+4037106
5471170,2M19501993+4041527
5471396,2M19503307+4039296
5471433,2M19503547+4039488
5471548,2M19504365+4040447
5471606,2M19504793+4038291
5471617,2M19504864+4041104
5471962,2M19511073+4037149
5472717,2M19515573+4040059
5472964,2M19520777+4038131
5472976,2M19520847+4041231
5473178,2M19521819+4037476
5473628,2M19524003+4039301
5473840,2M19525213+4041387
5473867,2M19525338+4037477
5474396,2M19531925+4036032
5474712,2M19533396+4038372
5475271,2M19535714+4040453
5475346,2M19540011+4038112
5475463,2M19540483+4041438
5475645,2M19541436+4041450
5475952,2M19542809+4036452
5476034,2M19543175+4038292
5476347,2M19544569+4041406
5476478,2M19545211+4040429
5476544,2M19545509+4036206
5477095,2M19551904+4041295
5477259,2M19552605+4038053
5477873,2M19555413+4036220
5477973,2M19555831+4038509
5478010,2M19560001+4041041
